latitude,longitude,store_name,code,imei,continent,city
-6.25,38.66667,Mvomero,TZ,3590433799317662295,Africa,Dar_es_Salaam
53.53041,43.67663,Nizhniy Lomov,RU,3590433799317662014,Europe,Moscow
-34.64167,-60.47389,Chacabuco,AR,359043379931766593,America,Buenos_Aires
32.52515,-93.75018,Shreveport,US,359043379931766585,America,Chicago
52.57583,6.61944,Hardenberg,NL,8630330696303482113,Europe,Amsterdam
6.33444,124.95278,Tupi,PH,8630330696303481776,Asia,Manila
38.55632,69.01354,Vahdat,TJ,3590433799317662089,Asia,Dushanbe
17.34769,78.55757,Lal Bahadur Nagar,IN,8630330696303481966,Asia,Kolkata
40.94065,-73.99681,Dumont,US,359043379931766403,America,New_York
51.62907,-0.74934,High Wycombe,GB,8630330696303481537,Europe,London
8.88988,-79.62603,Veracruz,PA,3590433799317661883,America,Panama
20.28527,-103.42897,Jocotepec,MX,8630330696303481388,America,Mexico_City
38.58894,-89.99038,Fairview Heights,US,8630330696303482014,America,Chicago
27.9247,78.40102,Chharra,IN,863033069630348099,Asia,Kolkata
39.72943,-104.83192,Aurora,US,3590433799317661131,America,Denver
-17.83333,48.41667,Ambatondrazaka,MG,359043379931766288,Indian,Antananarivo
41.6764,-91.58045,Coralville,US,863033069630348875,America,Chicago
41.77583,140.73667,Hakodate,JP,3590433799317661636,Asia,Tokyo
60.2052,24.6522,Espoo,FI,8630330696303481180,Europe,Helsinki
29.84576,-90.10674,Estelle,US,863033069630348958,America,Chicago
50.86079,17.4674,Brzeg,PL,3590433799317661776,Europe,Warsaw
41.09822,120.74792,Nanpiao,CN,8630330696303481776,Asia,Shanghai
45.50369,11.412,Montecchio Maggiore-Alte Ceccato,IT,863033069630348404,Europe,Rome
39.71734,-74.96933,Sicklerville,US,359043379931766320,America,New_York
31.28092,74.85849,Patti,IN,8630330696303481784,Asia,Kolkata
40.1675,34.37389,Sungurlu,TR,863033069630348800,Europe,Istanbul
26.2173,-80.22588,North Lauderdale,US,359043379931766684,America,New_York
20.88197,85.83334,Bhuban,IN,3590433799317661800,Asia,Kolkata
44.98901,38.94324,Yablonovskiy,RU,8630330696303481941,Europe,Moscow
34.25807,-88.70464,Tupelo,US,359043379931766668,America,Chicago
-1.6,103.61667,Jambi City,ID,8630330696303481644,Asia,Jakarta
-32.05251,115.88782,Willetton,AU,8630330696303482196,Australia,Perth
39.46667,141.95,Yamada,JP,359043379931766205,Asia,Tokyo
40.93333,73.0,Jalal-Abad,KG,8630330696303481362,Asia,Bishkek
50.5107,18.30056,Strzelce Opolskie,PL,3590433799317662287,Europe,Warsaw
39.96097,-75.60804,West Chester,US,8630330696303481271,America,New_York
58.23583,92.48278,Lesosibirsk,RU,8630330696303481057,Asia,Krasnoyarsk
23.0072,-82.4017,Boyeros,CU,863033069630348313,America,Havana
35.61452,-88.81395,Jackson,US,863033069630348271,America,Chicago
14.53767,46.83187,Ataq,YE,3590433799317662378,Asia,Aden
22.98212,-80.58556,Corralillo,CU,3590433799317661339,America,Havana
29.84576,-90.10674,Estelle,US,863033069630348362,America,Chicago
-33.79176,151.08057,Eastwood,AU,863033069630348883,Australia,Sydney
-1.26753,116.82887,Balikpapan,ID,359043379931766890,Asia,Makassar
14.64056,104.64992,Kantharalak,TH,8630330696303481230,Asia,Bangkok
40.64621,-73.97069,Kensington,US,8630330696303481909,America,New_York
33.54428,-84.23381,Stockbridge,US,359043379931766981,America,New_York
41.75338,-86.11084,Granger,US,359043379931766403,America,Indianapolis
26.11527,86.59509,Supaul,IN,3590433799317662246,Asia,Kolkata
49.03685,8.70745,Bretten,DE,359043379931766262,Europe,Berlin
25.92493,73.66633,Sojat,IN,359043379931766965,Asia,Kolkata
51.08468,7.11393,Burscheid,DE,863033069630348230,Europe,Berlin
13.65805,102.56365,Paoy Paet,KH,8630330696303482394,Asia,Phnom_Penh
8.43333,99.96667,Nakhon Si Thammarat,TH,8630330696303481610,Asia,Bangkok
33.03699,-117.29198,Encinitas,US,863033069630348776,America,Los_Angeles
58.7002,59.4839,Kachkanar,RU,8630330696303481412,Asia,Yekaterinburg
-16.25,-69.08333,Yunguyo,PE,863033069630348354,America,Lima
36.65,138.31667,Suzaka,JP,3590433799317662147,Asia,Tokyo
35.74788,-95.36969,Muskogee,US,3590433799317661453,America,Chicago
43.50891,16.43915,Split,HR,359043379931766817,Europe,Zagreb
-13.7804,34.4587,Salima,MW,8630330696303481420,Africa,Blantyre
33.93113,-117.54866,Norco,US,359043379931766809,America,Los_Angeles
31.64615,120.74221,Changshu City,CN,3590433799317661024,Asia,Shanghai
26.2173,-80.22588,North Lauderdale,US,8630330696303481107,America,New_York
51.08468,7.11393,Burscheid,DE,863033069630348933,Europe,Berlin
36.92574,14.72443,Ragusa,IT,3590433799317662212,Europe,Rome
34.77453,-96.67834,Ada,US,3590433799317662246,America,Chicago
54.39304,53.26023,Bavly,RU,8630330696303482386,Europe,Moscow
39.22493,42.85693,Patnos,TR,3590433799317661677,Europe,Istanbul
4.73245,-74.26419,Madrid,CO,359043379931766452,America,Bogota
42.819,47.1192,Buynaksk,RU,8630330696303481396,Europe,Moscow
33.45122,-86.99666,Hueytown,US,3590433799317661297,America,Chicago
-1.63333,13.58357,Franceville,GA,8630330696303482139,Africa,Libreville
31.64615,120.74221,Changshu City,CN,863033069630348636,Asia,Shanghai
43.32686,-2.98884,Leioa,ES,863033069630348149,Europe,Madrid
50.56149,4.69889,Gembloux,BE,8630330696303482477,Europe,Brussels
50.511002,14.150558,Terezín,CZ,8630330696303482329,Europe,Prague
46.65581,32.6178,Kherson,UA,8630330696303481362,Europe,Kyiv
42.50729,1.53414,les Escaldes,AD,863033069630348255,Europe,Andorra
35.95664,36.7138,Binnish,SY,8630330696303482360,Asia,Damascus
38.07789,13.44275,Villabate,IT,359043379931766999,Europe,Rome
42.7,27.25,Aytos,BG,8630330696303482238,Europe,Sofia
23.73333,114.68333,Heyuan,CN,8630330696303481149,Asia,Shanghai
32.54044,-82.90375,Dublin,US,8630330696303482386,America,New_York
39.59611,27.02444,Edremit,TR,8630330696303481701,Europe,Istanbul
39.96097,-75.60804,West Chester,US,8630330696303481974,America,New_York
45.16024,-93.08883,Lino Lakes,US,863033069630348735,America,Chicago
52.2,8.63333,Kirchlengern,DE,3590433799317661370,Europe,Berlin
34.61667,135.6,Yao,JP,3590433799317661966,Asia,Tokyo
37.16911,10.03478,El Alia,TN,3590433799317661263,Africa,Tunis
37.19723,122.05228,Tianfu,CN,8630330696303481925,Asia,Shanghai
27.76056,-15.58602,Maspalomas,ES,8630330696303481545,Atlantic,Canary
48.49144,9.20427,Reutlingen,DE,359043379931766627,Europe,Berlin
50.11861,-5.53715,Penzance,GB,359043379931766973,Europe,London
28.71271,77.656,Pilkhua,IN,8630330696303481628,Asia,Kolkata
42.0,21.32778,Saraj,MK,3590433799317662154,Europe,Skopje
36.24624,139.07204,Fujioka,JP,359043379931766635,Asia,Tokyo
33.37526,74.3092,Rajaori,IN,3590433799317662014,Asia,Kolkata
10.7375,122.9666,Talisay,PH,359043379931766734,Asia,Manila
-27.50578,153.10236,Carindale,AU,8630330696303481792,Australia,Brisbane
44.80477,-0.59543,Talence,FR,3590433799317661750,Europe,Paris
-20.25333,-43.80139,Itabirito,BR,8630330696303482311,America,Sao_Paulo
11.86064,9.0027,Gaya,NG,3590433799317661594,Africa,Lagos
40.1675,34.37389,Sungurlu,TR,8630330696303481453,Europe,Istanbul
34.5624,38.28402,Tadmur,SY,863033069630348990,Asia,Damascus
51.42708,-0.91979,Lower Earley,GB,8630330696303482279,Europe,London
39.59611,27.02444,Edremit,TR,3590433799317661669,Europe,Istanbul
48.15659,28.28489,Soroca,MD,3590433799317661693,Europe,Chisinau
51.08468,7.11393,Burscheid,DE,863033069630348651,Europe,Berlin
51.84819,1.26738,Walton-on-the-Naze,GB,863033069630348800,Europe,London
36.64852,51.49621,Nowshahr,IR,359043379931766478,Asia,Tehran
44.92934,37.99117,Krymsk,RU,863033069630348354,Europe,Moscow
3.31332,117.59152,Tarakan,ID,863033069630348537,Asia,Makassar
33.92946,-116.97725,Beaumont,US,3590433799317661396,America,Los_Angeles
47.92526,-97.03285,Grand Forks,US,8630330696303482295,America,Chicago
-21.15,46.58333,Ikalamavony,MG,8630330696303481222,Indian,Antananarivo
57.47908,-4.22398,Inverness,GB,3590433799317661354,Europe,London
33.7207,-116.21677,Indio,US,8630330696303482204,America,Los_Angeles
-8.28333,-35.03333,Cabo,BR,3590433799317662170,America,Recife
32.42067,-104.22884,Carlsbad,US,863033069630348859,America,Denver
36.81667,117.81667,Zhoucun,CN,863033069630348495,Asia,Shanghai
40.53123,17.58522,Francavilla Fontana,IT,863033069630348651,Europe,Rome
15.46063,99.89166,Thap Than,TH,359043379931766346,Asia,Bangkok
41.20485,-8.33147,Paredes,PT,863033069630348917,Europe,Lisbon
-1.26753,116.82887,Balikpapan,ID,3590433799317662410,Asia,Makassar
44.98901,38.94324,Yablonovskiy,RU,3590433799317662261,Europe,Moscow
36.02506,-86.77917,Brentwood Estates,US,3590433799317661651,America,Chicago
51.65333,5.2875,Vught,NL,359043379931766817,Europe,Amsterdam
53.77166,38.12408,Bogoroditsk,RU,3590433799317662089,Europe,Moscow
-1.9487,30.4347,Rwamagana,RW,3590433799317661446,Africa,Kigali
42.64031,125.51176,Dongfeng,CN,8630330696303482485,Asia,Shanghai
30.29184,71.67164,Qadirpur Ran,PK,359043379931766924,Asia,Karachi
36.82167,128.63083,Eisen,KR,8630330696303481644,Asia,Seoul
-12.91667,-39.25,Muritiba,BR,3590433799317662097,America,Bahia
45.4473,-73.75335,Dorval,CA,863033069630348420,America,Toronto
36.76639,3.47717,Boumerdas,DZ,863033069630348131,Africa,Algiers
38.54491,-121.74052,Davis,US,3590433799317662121,America,Los_Angeles
20.88098,75.11937,Parola,IN,359043379931766890,Asia,Kolkata
-7.81667,112.01667,Kediri,ID,3590433799317661115,Asia,Jakarta
30.29184,71.67164,Qadirpur Ran,PK,3590433799317661701,Asia,Karachi
23.18,88.58,Aistala,IN,359043379931766601,Asia,Kolkata
-21.44345,-65.71875,Tupiza,BO,863033069630348313,America,La_Paz
42.24113,-88.3162,Crystal Lake,US,3590433799317661420,America,Chicago
41.24255,-82.61573,Norwalk,US,8630330696303481735,America,New_York
52.26083,7.00417,Losser,NL,3590433799317661651,Europe,Amsterdam
53.43333,-7.95,Athlone,IE,3590433799317662402,Europe,Dublin
44.92934,37.99117,Krymsk,RU,8630330696303481024,Europe,Moscow
43.78956,7.60872,Ventimiglia,IT,8630330696303481123,Europe,Rome
32.55531,76.12647,Chamba,IN,3590433799317661024,Asia,Kolkata
36.76775,2.95924,Cheraga,DZ,3590433799317661545,Africa,Algiers
33.50921,-111.89903,Scottsdale,US,863033069630348719,America,Phoenix
13.70727,9.15013,Mirriah,NE,8630330696303481750,Africa,Niamey
28.98002,77.70636,Meerut,IN,3590433799317661594,Asia,Kolkata
25.95533,68.88871,Jhol,PK,863033069630348750,Asia,Karachi
7.62789,4.74161,Ilesa,NG,359043379931766460,Africa,Lagos
40.42386,-3.53261,San Fernando de Henares,ES,3590433799317661107,Europe,Madrid
55.38752,36.73307,Naro-Fominsk,RU,359043379931766346,Europe,Moscow
24.96334,10.18003,Ghat,LY,3590433799317662410,Africa,Tripoli
61.72744,17.10558,Hudiksvall,SE,359043379931766460,Europe,Stockholm
24.81757,84.63445,Rafiganj,IN,863033069630348248,Asia,Kolkata
36.76775,2.95924,Cheraga,DZ,863033069630348578,Africa,Algiers
48.52961,12.16179,Landshut,DE,8630330696303481867,Europe,Berlin
40.55851,17.80774,Mesagne,IT,3590433799317661503,Europe,Rome
49.195061,16.606836,Brno,CZ,863033069630348669,Europe,Prague
33.3213,130.94098,Hita,JP,863033069630348503,Asia,Tokyo
26.18924,-98.15529,San Juan,US,8630330696303481669,America,Chicago
-33.75881,150.99292,Baulkham Hills,AU,8630330696303482071,Australia,Sydney
-31.4488,-60.93173,Esperanza,AR,3590433799317662360,America,Cordoba
48.46458,9.22796,Pfullingen,DE,3590433799317661917,Europe,Berlin
37.52487,-77.55777,Bon Air,US,863033069630348677,America,New_York
18.57677,-72.22625,Croix-des-Bouquets,HT,8630330696303482014,America,Port-au-Prince
3.02013,30.91105,Arua,UG,359043379931766189,Africa,Kampala
34.4833,136.84186,Toba,JP,8630330696303482162,Asia,Tokyo
41.1053,-7.32097,Custoias,PT,8630330696303482279,Europe,Lisbon
38.47917,-1.325,Jumilla,ES,359043379931766395,Europe,Madrid
25.13915,73.06784,Sheoganj,IN,3590433799317662170,Asia,Kolkata
1.6561,103.6032,Kulai,MY,3590433799317662287,Asia,Kuala_Lumpur
-1.26424,104.09701,Simpang,ID,8630330696303481974,Asia,Jakarta
33.7207,-116.21677,Indio,US,863033069630348479,America,Los_Angeles
-15.21194,-75.11028,Minas de Marcona,PE,863033069630348875,America,Lima
36.82167,128.63083,Eisen,KR,863033069630348149,Asia,Seoul
43.67681,4.63031,Arles,FR,3590433799317661081,Europe,Paris
55.1904,30.2049,Vitebsk,BY,863033069630348404,Europe,Minsk
2.2139,102.3278,Kampung Ayer Molek,MY,8630330696303481073,Asia,Kuala_Lumpur
41.85059,-87.882,Westchester,US,863033069630348248,America,Chicago
30.16688,-96.39774,Brenham,US,863033069630348750,America,Chicago
-19.72806,-50.19556,Iturama,BR,359043379931766957,America,Sao_Paulo
53.46506,-1.47217,Chapletown,GB,863033069630348024,Europe,London
55.82737,-4.0573,Viewpark,GB,8630330696303482113,Europe,London
36.92574,14.72443,Ragusa,IT,8630330696303481651,Europe,Rome
19.8173,-97.35992,Teziutlan,MX,3590433799317662089,America,Mexico_City
45.53069,9.40531,Gorgonzola,IT,863033069630348925,Europe,Rome
34.09611,-118.10583,San Gabriel,US,863033069630348271,America,Los_Angeles
51.12794,4.21372,Temse,BE,359043379931766825,Europe,Brussels
17.54907,82.85749,Elamanchili,IN,3590433799317661677,Asia,Kolkata
47.98372,10.18527,Memmingen,DE,3590433799317661016,Europe,Berlin
-8.43333,114.33333,Muncar,ID,863033069630348990,Asia,Jakarta
40.2737,-76.88442,Harrisburg,US,863033069630348909,America,New_York
4.94273,15.87735,Carnot,CF,8630330696303481594,Africa,Bangui
54.39635,24.04142,Alytus,LT,863033069630348198,Europe,Vilnius
41.57721,-93.71133,West Des Moines,US,359043379931766866,America,Chicago
45.79377,8.88104,Malnate,IT,3590433799317661065,Europe,Rome
12.97389,123.99333,Sorsogon,PH,359043379931766981,Asia,Manila
-7.01833,107.60389,Pameungpeuk,ID,8630330696303481750,Asia,Jakarta
31.12406,-97.90308,Copperas Cove,US,359043379931766460,America,Chicago
41.92361,20.91361,Bogovinje,MK,3590433799317662121,Europe,Skopje
27.55898,68.21204,Larkana,PK,863033069630348560,Asia,Karachi
15.45144,78.14797,Betamcherla,IN,3590433799317662154,Asia,Kolkata
-7.81667,112.01667,Kediri,ID,863033069630348834,Asia,Jakarta
-34.64966,-58.38341,Barracas,AR,8630330696303482253,America,Buenos_Aires
48.86667,2.08333,Marly-le-Roi,FR,863033069630348545,Europe,Paris
22.83957,91.84128,Manikchari,BD,3590433799317661131,Asia,Dhaka
35.61452,-88.81395,Jackson,US,8630330696303481867,America,Chicago
-31.95224,115.8614,Perth,AU,3590433799317661305,Australia,Perth
45.47885,133.42825,Lesozavodsk,RU,3590433799317661933,Asia,Vladivostok
42.4251,-71.06616,Malden,US,8630330696303481610,America,New_York
-10.33333,39.28333,Nyangao,TZ,359043379931766981,Africa,Dar_es_Salaam
-2.90055,-79.00453,Cuenca,EC,863033069630348560,America,Guayaquil
40.56754,-89.64066,Pekin,US,863033069630348859,America,Chicago
55.39485,43.83992,Arzamas,RU,863033069630348123,Europe,Moscow
49.07866,30.96755,Zvenihorodka,UA,8630330696303482493,Europe,Kyiv
36.20389,127.08472,Nonsan,KR,359043379931766858,Asia,Seoul
45.49428,-122.86705,Aloha,US,359043379931766676,America,Los_Angeles
22.49396,-105.36369,Acaponeta,MX,359043379931766312,America,Mazatlan
-1.6,103.61667,Jambi City,ID,359043379931766908,Asia,Jakarta
46.51872,86.00214,Hoxtolgay,CN,8630330696303481743,Asia,Urumqi
33.45122,-86.99666,Hueytown,US,8630330696303482196,America,Chicago
23.0072,-82.4017,Boyeros,CU,359043379931766916,America,Havana
-17.83333,48.41667,Ambatondrazaka,MG,359043379931766635,Indian,Antananarivo
26.68451,-80.66756,Belle Glade,US,3590433799317661669,America,New_York
52.26083,7.00417,Losser,NL,8630330696303482105,Europe,Amsterdam
43.50891,16.43915,Split,HR,3590433799317661032,Europe,Zagreb
29.21399,78.95693,Kashipur,IN,863033069630348982,Asia,Kolkata
51.39148,-0.29825,Surbiton,GB,359043379931766270,Europe,London
41.6764,-91.58045,Coralville,US,8630330696303481834,America,Chicago
51.168,7.973,Finnentrop,DE,863033069630348461,Europe,Berlin
55.85,37.56667,Likhobory,RU,3590433799317661768,Europe,Moscow
11.84962,-86.19903,Jinotepe,NI,8630330696303482154,America,Managua
49.593777,17.250879,Olomouc,CZ,8630330696303481545,Europe,Prague
38.58894,-89.99038,Fairview Heights,US,3590433799317662170,America,Chicago
10.61285,12.19458,Biu,NG,8630330696303481057,Africa,Lagos
45.40008,-73.58248,Sainte-Catherine,CA,359043379931766338,America,Toronto
51.82721,107.60627,Ulan-Ude,RU,863033069630348537,Asia,Irkutsk
53.30972,83.62389,Novosilikatnyy,RU,3590433799317662402,Asia,Barnaul
14.8361,120.97844,Guyong,PH,863033069630348131,Asia,Manila
41.57721,-93.71133,West Des Moines,US,863033069630348974,America,Chicago
35.82756,137.95378,Ina,JP,863033069630348123,Asia,Tokyo
11.86064,9.0027,Gaya,NG,8630330696303481859,Africa,Lagos
27.52948,68.75915,Khairpur Mir‚Äôs,PK,3590433799317661628,Asia,Karachi
53.6052,10.03988,Barmbek-Nord,DE,8630330696303481289,Europe,Berlin
41.50343,-74.01042,Newburgh,US,359043379931766338,America,New_York
34.06635,-84.67837,Acworth,US,8630330696303482360,America,New_York
45.99194,29.41824,Artsyz,UA,3590433799317662378,Europe,Kyiv
56.03361,35.96944,Volokolamsk,RU,3590433799317662410,Europe,Moscow
31.76212,-95.63079,Palestine,US,359043379931766460,America,Chicago
51.64316,-0.36053,Bushey,GB,863033069630348545,Europe,London
-5.41667,38.01667,Chanika,TZ,8630330696303482139,Africa,Dar_es_Salaam
10.22677,-67.33122,La Victoria,VE,3590433799317661446,America,Caracas
11.15583,42.7125,'Ali Sabieh,DJ,8630330696303481438,Africa,Djibouti
40.55851,17.80774,Mesagne,IT,863033069630348537,Europe,Rome
36.0,139.55722,Okegawa,JP,359043379931766528,Asia,Tokyo
32.17629,75.06583,Fazilpur,PK,8630330696303481354,Asia,Karachi
27.34089,117.4831,Shaowu,CN,359043379931766114,Asia,Shanghai
40.92298,14.30935,Afragola,IT,8630330696303481255,Europe,Rome
36.02506,-86.77917,Brentwood Estates,US,359043379931766841,America,Chicago
39.45621,-77.96389,Martinsburg,US,863033069630348933,America,New_York
-4.83,29.65806,Mwandiga,TZ,3590433799317661172,Africa,Dar_es_Salaam
23.5654,119.58627,Magong,TW,8630330696303482014,Asia,Taipei
34.5624,38.28402,Tadmur,SY,8630330696303481693,Asia,Damascus
43.32393,5.4584,Les Olives,FR,359043379931766957,Europe,Paris
23.04419,-82.00919,Jaruco,CU,359043379931766619,America,Havana
46.75451,33.34864,Nova Kakhovka,UA,359043379931766221,Europe,Kyiv
38.72706,-9.24671,Carnaxide,PT,359043379931766718,Europe,Lisbon
36.08497,9.37082,Siliana,TN,863033069630348685,Africa,Tunis
22.83957,91.84128,Manikchari,BD,8630330696303481149,Asia,Dhaka
20.21322,-100.88023,Salvatierra,MX,8630330696303481982,America,Mexico_City
42.30865,-83.48216,Canton,US,863033069630348495,America,Detroit
34.65918,109.22921,Yanliang,CN,863033069630348206,Asia,Shanghai
19.32889,-99.32556,San Lorenzo Acopilco,MX,863033069630348032,America,Mexico_City
-10.91722,-37.65,Lagarto,BR,359043379931766304,America,Maceio
53.53333,-7.35,An Muileann gCearr,IE,3590433799317662089,Europe,Dublin
41.94175,123.50266,Hushitai,CN,359043379931766791,Asia,Shanghai
50.7236,-3.52751,Exeter,GB,8630330696303481123,Europe,London
-11.78333,19.91667,Luena,AO,3590433799317661214,Africa,Luanda
-7.76667,35.7,Iringa,TZ,359043379931766726,Africa,Dar_es_Salaam
35.61452,-88.81395,Jackson,US,359043379931766593,America,Chicago
49.73843,13.373637,Plzeň,CZ,3590433799317662147,Europe,Prague
48.812737,14.317466,Český Krumlov,CZ,3590433799317661172,Europe,Prague
43.67681,4.63031,Arles,FR,3590433799317661438,Europe,Paris
20.88197,85.83334,Bhuban,IN,8630330696303481941,Asia,Kolkata
32.5007,-94.74049,Longview,US,359043379931766031,America,Chicago
-3.74912,-73.25383,Iquitos,PE,359043379931766510,America,Lima
41.72059,-87.70172,Evergreen Park,US,8630330696303481701,America,Chicago
52.31333,6.92917,Oldenzaal,NL,3590433799317661040,Europe,Amsterdam
36.61033,-88.31476,Murray,US,863033069630348362,America,Chicago
41.57439,24.71204,Smolyan,BG,359043379931766940,Europe,Sofia
50.75767,-1.5443,Lymington,GB,3590433799317662345,Europe,London
17.94979,-94.91386,Acayucan,MX,3590433799317661347,America,Mexico_City
1.6561,103.6032,Kulai,MY,863033069630348966,Asia,Kuala_Lumpur
38.70734,-77.02303,Fort Washington,US,8630330696303481941,America,New_York
33.92866,-6.90656,Temara,MA,3590433799317661370,Africa,Casablanca
51.42708,-0.91979,Lower Earley,GB,359043379931766726,Europe,London
44.98901,38.94324,Yablonovskiy,RU,8630330696303482121,Europe,Moscow
6.8485,3.64633,Shagamu,NG,3590433799317662295,Africa,Lagos
32.54044,-82.90375,Dublin,US,8630330696303481420,America,New_York
26.2649,81.54855,Jais,IN,8630330696303482295,Asia,Kolkata
-8.99167,125.21972,Maliana,TL,3590433799317662055,Asia,Dili
53.43333,-7.95,Athlone,IE,8630330696303481859,Europe,Dublin
40.37528,28.88222,Mudanya,TR,359043379931766064,Europe,Istanbul
51.95838,4.47124,Schiebroek,NL,8630330696303481636,Europe,Amsterdam
9.57046,76.32756,Kalavoor,IN,3590433799317662337,Asia,Kolkata
40.55851,17.80774,Mesagne,IT,8630330696303481149,Europe,Rome
60.02427,30.28491,Kolomyagi,RU,359043379931766148,Europe,Moscow
34.25628,-78.04471,Leland,US,359043379931766767,America,New_York
40.1675,34.37389,Sungurlu,TR,863033069630348537,Europe,Istanbul
53.81667,-3.05,Blackpool,GB,863033069630348123,Europe,London
33.52253,-117.70755,Laguna Niguel,US,3590433799317662147,America,Los_Angeles
38.40917,112.73333,Xinzhou,CN,8630330696303481065,Asia,Shanghai
47.80527,-122.24064,Bothell West,US,3590433799317661776,America,Los_Angeles
34.9,137.5,Shinshiro,JP,3590433799317661164,Asia,Tokyo
18.51957,73.85535,Pune,IN,359043379931766361,Asia,Kolkata
54.58048,16.86194,Ustka,PL,359043379931766650,Europe,Warsaw
41.1053,-7.32097,Custoias,PT,3590433799317661586,Europe,Lisbon
30.46907,70.96699,Kot Addu,PK,359043379931766270,Asia,Karachi
14.37395,100.48528,Bang Ban,TH,8630330696303482055,Asia,Bangkok
50.80019,7.20769,Siegburg,DE,3590433799317661099,Europe,Berlin
5.4709,100.24529,Batu Feringgi,MY,8630330696303482360,Asia,Kuala_Lumpur
8.56697,123.33471,Dipolog,PH,8630330696303481487,Asia,Manila
40.87363,14.34085,Volla,IT,359043379931766361,Europe,Rome
41.09822,120.74792,Nanpiao,CN,8630330696303482162,Asia,Shanghai
42.16808,-88.42814,Huntley,US,3590433799317661115,America,Chicago
36.61954,4.08282,Beni Douala,DZ,3590433799317661073,Africa,Algiers
33.50921,-111.89903,Scottsdale,US,359043379931766296,America,Phoenix
8.43333,99.96667,Nakhon Si Thammarat,TH,8630330696303481123,Asia,Bangkok
36.33011,138.89585,Annaka,JP,3590433799317661578,Asia,Tokyo
50.76306,-1.29772,Cowes,GB,359043379931766064,Europe,London
9.6531,124.3697,Jagna,PH,863033069630348313,Asia,Manila
50.79205,-1.08593,Southsea,GB,3590433799317661032,Europe,London
34.14251,-118.25508,Glendale,US,359043379931766569,America,Los_Angeles
34.86472,117.55417,Zaozhuang,CN,8630330696303482386,Asia,Shanghai
38.68712,-4.10734,Puertollano,ES,863033069630348842,Europe,Madrid
34.25807,-88.70464,Tupelo,US,8630330696303481446,America,Chicago
-7.01833,107.60389,Pameungpeuk,ID,359043379931766569,Asia,Jakarta
9.58126,8.2926,Kafanchan,NG,3590433799317662329,Africa,Lagos
48.812737,14.317466,Český Krumlov,CZ,8630330696303481453,Europe,Prague
27.0174,49.62251,Al Jubayl,SA,863033069630348081,Asia,Riyadh
28.98002,77.70636,Meerut,IN,8630330696303482238,Asia,Kolkata
47.4943,-122.24092,Bryn Mawr-Skyway,US,863033069630348065,America,Los_Angeles
53.69786,-2.68758,Leyland,GB,3590433799317662337,Europe,London
-6.48167,106.85417,Cibinong,ID,3590433799317662162,Asia,Jakarta
45.44868,-73.81669,Pointe-Claire,CA,8630330696303481263,America,Toronto
38.70734,-77.02303,Fort Washington,US,359043379931766106,America,New_York
25.95533,68.88871,Jhol,PK,3590433799317661784,Asia,Karachi
-19.7625,-44.31389,Esmeraldas,BR,8630330696303481693,America,Sao_Paulo
34.75856,136.13108,Ueno-ebisumachi,JP,3590433799317661057,Asia,Tokyo
40.5576,-74.28459,Woodbridge,US,3590433799317661057,America,New_York
39.32288,-76.72803,Woodlawn,US,3590433799317661214,America,New_York
6.95194,121.96361,Recodo,PH,8630330696303481750,Asia,Manila
0.49113,29.47306,Beni,CD,863033069630348529,Africa,Lubumbashi
52.66277,-2.01111,Great Wyrley,GB,8630330696303482121,Europe,London
25.87972,-97.50417,Heroica Matamoros,MX,3590433799317661263,America,Matamoros
34.95303,-120.43572,Santa Maria,US,8630330696303481396,America,Los_Angeles
41.84364,-87.71255,South Lawndale,US,3590433799317662295,America,Chicago
51.20219,7.36027,Radevormwald,DE,863033069630348669,Europe,Berlin
49.593777,17.250879,Olomouc,CZ,3590433799317661263,Europe,Prague
49.68369,8.61839,Bensheim,DE,3590433799317662212,Europe,Berlin
29.22254,79.5286,Haldwani,IN,863033069630348750,Asia,Kolkata
48.98333,2.61667,Mitry-Mory,FR,8630330696303481016,Europe,Paris
9.3337,122.8637,Santa Catalina,PH,8630330696303481263,Asia,Manila
31.64615,120.74221,Changshu City,CN,3590433799317661867,Asia,Shanghai
0.03813,36.36339,Nyahururu,KE,8630330696303481644,Africa,Nairobi
41.24255,-82.61573,Norwalk,US,863033069630348651,America,New_York
46.65581,32.6178,Kherson,UA,863033069630348594,Europe,Kyiv
52.26083,7.00417,Losser,NL,359043379931766965,Europe,Amsterdam
35.61452,-88.81395,Jackson,US,359043379931766684,America,Chicago
46.09273,-88.64235,Iron River,US,863033069630348602,America,Menominee
49.820923,18.262524,Ostrava,CZ,863033069630348297,Europe,Prague
37.56667,140.11667,Inawashiro,JP,863033069630348594,Asia,Tokyo
18.51957,73.85535,Pune,IN,8630330696303481180,Asia,Kolkata
43.1122,12.38878,Perugia,IT,359043379931766148,Europe,Rome
25.75728,75.37991,Deoli,IN,359043379931766130,Asia,Kolkata
38.68712,-4.10734,Puertollano,ES,359043379931766262,Europe,Madrid
12.04161,75.35927,Talipparamba,IN,863033069630348479,Asia,Kolkata
23.9028,89.11943,Kushtia,BD,3590433799317661644,Asia,Dhaka
23.04419,-82.00919,Jaruco,CU,8630330696303481271,America,Havana
31.78336,35.23388,East Jerusalem,PS,8630330696303481099,Asia,Hebron
55.85,37.56667,Likhobory,RU,359043379931766197,Europe,Moscow
57.47908,-4.22398,Inverness,GB,863033069630348172,Europe,London
