ts,imei,mwra,c.android.gm,c.android.youtube,c.katana,c.dogalize,c.android.chrome,c.android.vending,c.raider,c.UCMobile.intl,c.updateassist,c.UCMobile.x86
2018-05-12 05:25:00,863033069630348958,1.0,13.05933,8.59583,8.04904,12.06518,13.17158,53.77666,61.85584,78.49237,29.05164,29.09327
2018-05-12 05:26:00,3590433799317661628,1.0,7.44584,14.16421,9.01763,17.15724,11.12618,79.18549,82.95759,36.78378,50.83901,25.01127
2018-05-12 05:27:00,3590433799317661420,1.0,14.2377,9.04627,8.33521,16.01084,13.25897,20.4785,62.82284,68.46623,25.58582,17.16519
2018-05-12 05:28:00,3590433799317661891,1.0,13.45067,12.20738,8.63808,8.83837,14.8875,75.85883,37.41436,57.73743,58.65765,98.33332
2018-05-12 05:29:00,8630330696303482378,1.0,6.83167,11.21538,9.19406,13.32058,9.77082,63.03323,50.98322,12.82627,64.37602,91.71402
2018-05-12 05:30:00,863033069630348594,0.0,13.5715,11.14072,7.91657,13.17341,11.2267,45.11861,29.00132,96.3154,93.50952,78.29546
2018-05-12 05:31:00,359043379931766239,0.0,9.78561,11.49902,10.06059,9.13817,12.70884,55.76227,68.30132,39.54914,4.05135,15.70174
2018-05-12 05:32:00,359043379931766494,1.0,14.77147,9.94968,9.89153,14.6895,8.97601,40.00457,52.25778,34.19643,11.8075,27.09004
2018-05-12 05:33:00,863033069630348891,1.0,12.4333,12.60749,8.52804,11.38347,11.40357,64.56903,29.18971,56.42425,86.76031,7.50122
2018-05-12 05:34:00,863033069630348040,1.0,10.87746,11.25748,6.10438,9.91791,12.80162,82.2521,39.32762,69.55977,64.99316,74.1678
2018-05-12 05:35:00,3590433799317661636,1.0,12.16615,8.05422,7.3521,15.5818,11.44982,59.23844,42.01519,85.97511,26.55479,63.47137
2018-05-12 05:36:00,863033069630348750,1.0,9.30236,13.42817,9.14796,13.08792,14.08411,46.08073,44.9856,93.13066,86.12204,94.62732
2018-05-12 05:37:00,863033069630348248,1.0,14.46879,9.70693,10.04084,11.02462,14.63946,66.83877,51.77906,25.39302,20.38517,2.79776
2018-05-12 05:38:00,3590433799317661479,1.0,9.84853,15.78417,6.91943,13.60238,12.3718,56.3199,49.70337,58.07749,43.48233,95.97081
2018-05-12 05:39:00,8630330696303482352,1.0,12.98141,7.49791,7.25412,16.59388,11.14122,70.35682,66.37971,32.16561,5.06856,23.15659
2018-05-12 05:40:00,863033069630348875,1.0,11.05592,8.06226,10.66713,14.61817,18.61755,49.31729,49.68362,24.17881,49.37772,49.06571
2018-05-12 05:41:00,3590433799317661305,0.0,13.68704,11.85401,11.98312,11.23526,12.09411,63.95575,73.25344,4.37819,82.39356,83.47277
2018-05-12 05:42:00,8630330696303481628,0.0,13.49286,12.9334,15.31558,7.37318,14.31079,37.29888,40.22235,4.47635,78.92105,6.25388
2018-05-12 05:43:00,8630330696303481115,1.0,13.47914,10.69242,9.43925,11.14403,13.57177,70.19544,40.17318,71.04292,61.12902,54.46496
2018-05-12 05:44:00,863033069630348537,1.0,15.10277,8.18157,8.94783,12.47392,11.62602,60.28669,68.77774,56.5782,99.39743,96.62231
2018-05-12 05:45:00,359043379931766536,1.0,7.95684,8.85408,12.11797,10.1648,13.91699,65.32871,60.88765,26.47015,21.12587,50.02066
2018-05-12 05:46:00,8630330696303481164,0.0,5.14739,12.91178,14.8211,10.62206,10.79366,50.90353,64.69317,69.60062,78.60038,88.58032
2018-05-12 05:47:00,8630330696303481537,1.0,11.98908,10.25351,9.31744,12.89861,12.31408,53.19922,58.65586,7.67,37.75036,15.07519
2018-05-12 05:48:00,863033069630348925,1.0,12.16782,8.23871,9.00386,14.86632,17.68388,51.99295,56.03922,46.65763,76.8839,42.70697
2018-05-12 05:49:00,8630330696303481420,1.0,14.38365,7.80971,9.72739,15.87627,15.7567,61.27194,42.2783,39.00083,81.68235,37.34805
2018-05-12 05:50:00,3590433799317661818,1.0,8.03895,14.91715,9.94432,6.12795,15.28946,67.42127,58.89676,5.01398,34.89964,90.53518
2018-05-12 05:51:00,359043379931766338,0.0,14.25507,10.94593,14.13697,10.96968,13.06502,41.57139,65.09834,12.26225,47.09872,19.37271
2018-05-12 05:52:00,863033069630348818,1.0,13.50576,7.15837,9.46697,15.04719,12.34649,37.37317,58.60894,21.25032,36.28736,80.06719
2018-05-12 05:53:00,3590433799317661156,0.0,11.56123,13.17969,12.79032,8.75573,14.37858,58.72133,39.95785,85.93735,19.4083,54.90203
2018-05-12 05:54:00,3590433799317661438,0.0,11.5844,13.14138,9.9305,9.83329,14.14449,68.53861,44.02812,21.68982,33.73607,34.83772
2018-05-12 05:55:00,3590433799317662287,1.0,12.87494,12.1673,8.18994,9.65435,18.52388,58.00664,37.52774,56.46597,18.29236,74.90867
2018-05-12 05:56:00,3590433799317662410,0.0,13.9821,15.47539,12.99102,6.8573,12.77375,43.11572,65.20525,7.52819,30.04551,29.02254
2018-05-12 05:57:00,359043379931766288,0.0,13.02006,12.82428,14.08992,9.3161,12.03304,70.8344,59.67354,74.22249,52.27054,46.50905
2018-05-12 05:58:00,8630330696303481396,1.0,6.69772,13.61888,9.64973,13.20457,12.94051,62.60942,79.37055,43.7373,82.66231,81.37615
2018-05-12 05:59:00,359043379931766619,0.0,11.66389,14.03833,10.31255,10.74341,16.17934,60.94343,59.18507,43.21841,56.77771,33.52863
2018-05-12 06:00:00,3590433799317661966,0.0,10.6353,11.38585,11.0069,10.2804,10.86523,42.57635,62.01859,22.96516,14.20427,19.58997
2018-05-12 06:01:00,863033069630348750,0.0,8.29959,14.93137,15.87297,10.03993,13.83536,36.13659,54.38625,56.23104,22.83997,94.60599
2018-05-12 06:02:00,359043379931766064,1.0,9.63197,12.89718,9.50979,11.48488,13.68779,48.27047,64.21621,99.87231,77.93473,15.16016
2018-05-12 06:03:00,359043379931766874,1.0,14.29748,10.56017,9.5526,13.04301,14.80025,57.14322,57.60958,57.66863,60.33989,32.50302
2018-05-12 06:04:00,8630330696303481370,1.0,6.80788,13.27448,14.08451,15.03747,15.05992,45.56564,75.81636,29.35988,88.7275,87.32721
2018-05-12 06:05:00,3590433799317662386,1.0,10.83293,13.97864,8.98625,10.40486,11.82485,40.3543,49.65597,56.2147,45.31793,58.37184
2018-05-12 06:06:00,863033069630348719,1.0,7.65036,12.35625,8.32857,13.62112,9.59581,61.82889,63.69713,18.35793,56.00867,78.73635
2018-05-12 06:07:00,863033069630348305,1.0,13.44807,7.20828,7.13061,15.72934,14.78892,65.30631,87.40813,78.53442,28.69716,7.28127
2018-05-12 06:08:00,8630330696303481560,0.0,10.86371,13.11812,14.18455,10.09191,12.24507,47.91645,42.44551,9.50392,58.28451,84.29022
2018-05-12 06:09:00,359043379931766882,1.0,13.5586,11.36341,7.79867,11.89526,14.47892,80.01726,53.25119,29.08907,10.19367,50.472
2018-05-12 06:10:00,8630330696303481487,0.0,11.7371,13.55535,14.46546,6.42315,13.73837,65.60927,41.70028,84.77416,2.70863,95.67355
2018-05-12 06:11:00,3590433799317661438,1.0,12.63658,10.89262,9.89308,11.36161,11.39657,37.68964,59.44016,91.38491,45.47076,1.25868
2018-05-12 06:12:00,863033069630348289,1.0,8.84227,11.26112,11.11555,13.16598,14.50908,50.41966,32.3014,18.8659,96.08059,34.6996
2018-05-12 06:13:00,3590433799317661370,1.0,11.50227,9.22937,10.41152,11.30868,11.45021,42.7494,39.88379,44.18487,38.4098,89.56402
2018-05-12 06:14:00,359043379931766056,1.0,11.76049,10.30199,10.93646,10.62326,10.88741,60.18421,44.86658,51.0356,93.17658,31.171
2018-05-12 06:15:00,3590433799317661297,1.0,11.60778,8.36343,13.14991,10.37423,13.43536,51.65692,74.68955,56.48483,10.98246,24.23341
2018-05-12 06:16:00,8630330696303482212,0.0,12.7899,11.52447,6.70223,12.90573,9.01053,50.97404,63.36961,13.45967,20.02609,98.00317
2018-05-12 06:17:00,8630330696303481982,0.0,10.37129,12.05948,13.47786,11.02036,12.14521,51.20729,65.23402,36.16285,42.05707,5.26257
2018-05-12 06:18:00,3590433799317662048,0.0,10.41981,13.48886,12.54575,6.98018,13.44817,58.50698,68.42381,8.8137,12.86402,37.4402
2018-05-12 06:19:00,3590433799317661263,1.0,14.87863,7.86924,6.86047,16.41356,9.16447,48.96714,81.66149,26.28823,32.04929,74.60734
2018-05-12 06:20:00,3590433799317661453,1.0,7.38072,10.81403,7.31967,18.22893,8.72931,79.38855,45.1664,73.06978,55.59201,53.62177
2018-05-12 06:21:00,3590433799317662451,0.0,13.69265,13.97316,10.58393,10.3591,11.33244,49.66054,52.96159,59.73138,9.16625,30.10436
2018-05-12 06:22:00,359043379931766940,1.0,16.49901,9.95818,8.1705,12.26875,12.86056,52.86291,65.59886,23.82118,35.67021,93.0291
2018-05-12 06:23:00,8630330696303481495,0.0,9.26297,14.82883,13.3523,7.39934,14.09677,81.98693,63.65889,66.51439,1.98225,80.5638
2018-05-12 06:24:00,359043379931766742,1.0,8.03104,7.29657,10.86513,13.82154,13.66684,42.20451,54.74226,5.89865,33.70846,82.30417
2018-05-12 06:25:00,3590433799317662139,1.0,16.59257,8.84584,8.33539,12.97232,10.2488,69.3614,52.22799,75.94343,98.26673,61.83028
2018-05-12 06:26:00,863033069630348040,1.0,8.60859,10.97943,8.34348,10.86728,13.1341,67.17758,58.13182,22.37189,3.5026,51.9319
2018-05-12 06:27:00,3590433799317662279,0.0,6.18234,15.77078,9.78345,12.93649,12.33866,47.6293,38.94994,54.31851,35.9415,17.67189
2018-05-12 06:28:00,3590433799317662428,1.0,15.66075,10.78974,6.81492,10.76227,12.66796,62.90329,72.93798,59.09579,88.27947,27.80822
2018-05-12 06:29:00,3590433799317662170,1.0,8.37352,13.71767,8.39513,9.83981,13.1495,77.73887,54.35904,73.12129,9.50234,24.41834
2018-05-12 06:30:00,3590433799317661156,0.0,11.22994,12.90763,14.26232,9.7082,12.844,54.64066,61.18047,17.1593,47.24714,47.94532
2018-05-12 06:31:00,3590433799317661057,0.0,10.76499,13.64737,12.94031,8.67294,13.76661,59.55354,49.87314,81.58632,41.18712,5.26699
2018-05-12 06:32:00,3590433799317661222,1.0,6.15748,13.65302,12.55948,14.27219,13.50097,46.95526,60.19337,55.59483,93.9315,29.59285
2018-05-12 06:33:00,863033069630348321,1.0,11.63906,11.06611,10.32992,11.20851,9.85149,39.54827,53.45057,12.46482,82.24929,57.06496
2018-05-12 06:34:00,863033069630348370,1.0,7.34245,10.24964,12.36037,15.71598,9.529,56.13533,70.29564,82.09964,89.50765,88.89861
2018-05-12 06:35:00,863033069630348206,0.0,10.62431,12.01698,13.8685,9.57714,12.59627,44.57384,85.13957,21.91442,36.98711,38.95406
2018-05-12 06:36:00,863033069630348446,1.0,6.72662,12.48928,12.65498,17.08181,13.70215,55.36059,48.577,79.90086,27.05706,3.34056
2018-05-12 06:38:00,863033069630348263,1.0,15.85144,12.23317,6.98305,6.97875,13.87905,44.23962,55.93339,36.76702,77.50331,85.76498
2018-05-12 06:39:00,863033069630348198,1.0,9.35326,12.84016,6.39649,14.8269,9.9379,41.87439,69.10982,34.41312,52.30432,4.96074
2018-05-12 06:40:00,3590433799317661420,1.0,11.6818,8.07326,11.43541,10.0267,11.55786,37.20414,56.01058,68.75184,80.22053,8.30998
2018-05-12 06:41:00,8630330696303482188,0.0,14.13226,13.49892,15.08681,5.6119,14.99281,75.02503,73.41419,49.18217,14.0484,26.98296
2018-05-12 06:42:00,863033069630348750,0.0,8.04105,13.43715,11.62161,8.22493,13.28608,47.36266,59.36599,93.07005,28.07484,59.76412
2018-05-12 06:43:00,359043379931766239,1.0,7.95117,16.23094,7.17124,13.87693,13.05196,49.61905,44.88335,99.41606,21.07205,54.27853
2018-05-12 06:44:00,863033069630348115,0.0,10.11424,14.0383,14.21546,10.44651,11.84246,45.06745,48.62293,71.69544,90.35809,39.50112
2018-05-12 06:45:00,8630330696303481529,0.0,7.85387,15.03323,14.38135,8.36702,12.87661,28.18727,42.21532,79.60562,19.42299,83.89761
2018-05-12 06:46:00,863033069630348768,0.0,12.58715,11.19705,7.03937,9.11064,15.22297,49.98948,49.40199,12.2235,97.46082,3.71173
2018-05-12 06:47:00,3590433799317661172,0.0,11.06482,7.9669,8.68877,12.9824,11.49384,67.93962,37.7783,83.77989,5.3928,34.5705
2018-05-12 06:48:00,8630330696303481438,0.0,12.21264,13.75114,11.25728,9.13002,12.61963,39.32023,41.42116,23.80629,73.31072,71.39685
2018-05-12 06:49:00,3590433799317661594,0.0,10.37539,13.35233,7.76715,11.49227,10.93988,66.17727,50.92995,31.99605,91.1582,95.05637
2018-05-12 06:50:00,863033069630348255,1.0,15.60352,10.16441,9.13426,13.21094,9.80014,54.83869,71.38516,28.78861,87.2474,26.65674
2018-05-12 06:51:00,3590433799317661735,1.0,11.55609,8.58783,7.44249,16.50073,11.20466,47.467,69.3454,74.57178,49.18058,80.87428
2018-05-12 06:52:00,8630330696303481537,1.0,8.1012,11.93181,8.70985,13.44828,9.62399,67.86033,55.80427,69.40558,96.18209,55.6882
2018-05-12 06:53:00,8630330696303481578,1.0,12.11527,8.90836,9.93555,12.54863,12.15365,41.04271,54.99818,52.81105,53.26748,21.90546
2018-05-12 06:54:00,359043379931766783,0.0,12.51378,12.74712,12.28534,10.25263,13.39102,44.29473,50.04308,73.54796,58.96086,36.8875
2018-05-12 06:55:00,3590433799317661180,1.0,13.8599,10.94003,6.00501,12.87731,11.67584,38.53635,79.04081,2.97326,26.35288,98.13139
2018-05-12 06:56:00,359043379931766585,1.0,12.81232,10.2236,10.42216,13.3305,9.30452,44.57577,69.64551,32.21611,98.58317,75.09809
2018-05-12 06:57:00,8630330696303481339,1.0,5.93386,12.06774,11.30429,16.68666,13.19416,40.72135,46.50331,29.42387,58.9027,58.20009
2018-05-12 06:58:00,3590433799317662386,0.0,13.12652,17.51109,13.69104,7.31861,15.00347,40.18054,51.63267,46.35894,60.89796,4.13937
2018-05-12 06:59:00,3590433799317662246,0.0,10.4285,12.55058,8.58294,8.40135,11.25146,62.35514,40.30919,87.62083,1.43697,52.30416
2018-05-12 07:00:00,863033069630348677,1.0,13.1314,9.02531,11.66853,13.66067,12.76823,66.51808,50.19826,4.99149,84.5497,82.48022
2018-05-12 07:01:00,3590433799317661628,1.0,9.89328,10.93439,8.38628,15.62617,11.81036,58.07014,82.86465,80.45931,79.96887,51.03341
2018-05-12 07:02:00,8630330696303482311,1.0,11.33408,13.32849,13.58112,9.62851,13.90923,54.09291,58.78016,53.24454,79.33382,49.55773
2018-05-12 07:03:00,3590433799317662287,1.0,10.39794,12.8908,8.4268,12.80928,11.8816,49.77163,59.51512,25.91759,49.58728,91.38839
2018-05-12 07:04:00,863033069630348388,0.0,10.17844,9.87658,14.99473,9.56069,14.45786,57.04215,48.84365,58.69811,13.12859,63.1549
2018-05-12 07:05:00,863033069630348743,0.0,9.8443,12.50147,11.61682,9.62228,12.18588,54.49382,26.77216,22.67973,19.94417,10.71982
2018-05-12 07:06:00,359043379931766502,0.0,9.75549,11.58576,10.20573,9.5965,10.48481,62.86546,41.28537,47.24053,40.71114,59.7764
2018-05-12 07:07:00,3590433799317661339,0.0,7.67582,12.99231,13.71879,9.08009,13.13256,77.04196,45.33313,7.30451,65.67244,73.31747
2018-05-12 07:08:00,8630330696303481578,1.0,12.18851,16.53929,6.52413,11.00472,15.33846,43.49882,40.5482,85.31464,14.10182,15.99186
2018-05-12 07:09:00,3590433799317661800,0.0,10.26868,10.94125,13.23498,10.60416,12.56267,52.55256,49.85282,22.75721,25.29482,99.32722
2018-05-12 07:10:00,3590433799317662147,1.0,14.23941,10.8857,6.36002,15.36584,8.90368,35.18572,51.29765,20.79033,75.9257,16.74033
2018-05-12 07:11:00,359043379931766916,1.0,10.09679,11.99415,11.29953,15.99362,13.30602,48.0906,64.59521,75.17541,63.65147,15.01797
2018-05-12 07:12:00,8630330696303481388,1.0,10.56972,9.71457,10.17471,10.63403,13.36073,77.6672,57.69593,66.7401,30.12734,52.72097
2018-05-12 07:13:00,863033069630348404,0.0,10.93013,10.83228,15.85427,8.51192,13.89781,40.92081,59.36579,46.56968,70.79014,9.11436
2018-05-12 07:14:00,863033069630348008,0.0,11.45493,13.00649,12.86072,10.06886,12.43482,37.14619,68.5998,7.29485,57.25419,84.82747
2018-05-12 07:15:00,8630330696303482477,1.0,6.32571,10.23083,12.31453,14.52282,12.22564,60.23523,61.51703,36.9756,63.34988,53.2383
2018-05-12 07:16:00,8630330696303481875,0.0,11.61962,11.9018,13.76855,9.49181,13.62802,77.41918,55.27393,58.57819,94.81507,89.87776
2018-05-12 07:17:00,3590433799317661149,0.0,5.66832,10.91861,14.39547,11.73971,9.16778,29.91233,52.00887,76.62725,72.06764,87.54391
2018-05-12 07:18:00,3590433799317662378,0.0,11.20435,8.95394,9.97018,14.05421,14.36952,27.78662,58.84618,57.46796,58.84327,34.33129
2018-05-12 07:19:00,3590433799317662477,1.0,13.28332,9.53941,8.78624,13.25887,10.59159,38.82123,49.47713,23.83204,54.02596,59.07337
2018-05-12 07:20:00,359043379931766866,0.0,13.46437,13.97179,13.03851,6.76539,12.67524,80.45723,52.21703,24.95113,57.0031,52.26464
2018-05-12 07:21:00,863033069630348206,1.0,9.62638,10.92563,8.94677,11.74157,10.91801,54.11995,48.38703,10.19095,6.57048,64.64867
2018-05-12 07:22:00,359043379931766726,0.0,15.24973,15.10572,12.09934,6.77224,11.05213,46.36073,62.95309,16.03755,69.50556,36.24517
2018-05-12 07:23:00,359043379931766288,0.0,8.13247,15.41181,13.27129,7.2297,11.92692,60.8099,50.64793,83.18624,90.61582,2.68805
2018-05-12 07:24:00,3590433799317661214,1.0,13.63905,10.72337,8.8978,10.12523,13.33106,43.40603,61.03075,44.39339,92.17041,95.54694
2018-05-12 07:25:00,863033069630348875,0.0,17.28973,15.19155,13.01869,7.3833,12.33491,48.00774,74.59396,17.58057,27.51721,70.74668
2018-05-12 07:26:00,359043379931766957,1.0,11.22466,6.71699,12.4513,13.51293,12.1358,49.27712,63.09001,92.26184,12.19128,6.64758
2018-05-12 07:27:00,3590433799317662246,1.0,14.75569,8.91572,9.32543,15.69444,11.35637,47.58264,81.5075,54.72406,20.0628,77.23875
2018-05-12 07:28:00,359043379931766445,1.0,13.76947,11.24823,12.31563,9.67526,12.04548,52.82389,34.78573,0.77828,71.59506,53.11327
2018-05-12 07:29:00,359043379931766999,1.0,10.97369,15.36968,5.73267,9.61055,7.7336,81.89581,81.94984,1.34292,96.38615,3.64392
2018-05-12 07:30:00,3590433799317662006,1.0,12.59514,9.95525,8.39041,10.88848,14.26708,49.89387,67.01806,67.92822,4.46188,5.79202
2018-05-12 07:31:00,3590433799317661255,0.0,10.95774,13.9711,14.42975,9.89607,11.27175,37.48312,49.54516,9.2441,72.18183,67.50827
2018-05-12 07:32:00,359043379931766726,1.0,6.98229,13.99463,7.79424,16.58863,12.12942,89.58624,56.07467,31.55048,72.79078,91.64367
2018-05-12 07:33:00,359043379931766619,1.0,7.63352,17.41601,7.79185,16.00161,12.66871,66.20007,42.92563,82.75388,32.74038,26.59869
2018-05-12 07:34:00,863033069630348909,0.0,13.90372,14.53511,11.0428,7.02904,14.05446,31.64299,58.93108,92.37992,88.59796,84.71359
2018-05-12 07:35:00,863033069630348669,1.0,5.68411,13.9612,9.28436,15.90712,9.91864,74.84874,62.18166,7.77256,6.49813,15.26001
2018-05-12 07:36:00,3590433799317661677,1.0,9.97258,15.18674,10.12354,9.86633,15.12056,50.60976,45.6049,62.12123,35.00053,81.51764
2018-05-12 07:37:00,8630330696303482261,1.0,13.18158,9.50792,7.46488,10.30416,14.51326,53.82871,62.05966,50.40222,4.36502,18.85149
2018-05-12 07:38:00,3590433799317661263,0.0,9.50931,10.51451,11.63922,10.65785,13.86604,54.82379,58.91881,52.14959,86.23141,78.50005
2018-05-12 07:40:00,863033069630348909,0.0,12.1754,13.00264,14.2736,9.41053,15.25524,47.86748,47.53408,63.74086,40.65829,83.60024
2018-05-12 07:41:00,8630330696303482154,1.0,11.16961,9.11475,12.0214,12.14889,15.03862,59.13936,68.57283,6.87649,48.85953,15.41929
2018-05-12 07:42:00,8630330696303481347,0.0,13.61433,13.24717,15.33614,8.00255,14.29261,19.42375,50.37786,54.58385,46.53597,72.57384
2018-05-12 07:43:00,359043379931766528,1.0,11.63884,8.81293,5.492,10.76542,11.55003,58.82575,58.51064,15.81798,15.80509,45.72135
2018-05-12 07:44:00,8630330696303481289,1.0,7.42655,15.48574,9.20938,15.575,13.20794,54.70612,61.42686,18.41622,36.51815,48.1571
2018-05-12 07:45:00,3590433799317662329,1.0,5.41872,12.06456,14.78953,9.55945,11.59941,60.64516,55.08626,8.37981,29.72538,1.58076
2018-05-12 07:46:00,3590433799317661867,1.0,13.81361,10.60529,3.46059,13.19577,11.43972,77.41747,58.03501,89.24085,26.38343,88.11346
2018-05-12 07:47:00,3590433799317661685,1.0,13.13653,10.19975,5.64582,14.13304,9.99713,55.99535,39.68503,33.00402,27.69136,29.59141
2018-05-12 07:48:00,359043379931766676,1.0,7.76542,10.23534,10.20926,14.23069,14.22487,44.48418,48.70531,35.30571,40.94784,49.84063
2018-05-12 07:49:00,8630330696303481594,1.0,11.39692,9.91761,11.27813,11.18733,16.06375,65.37864,51.51733,95.29028,52.29563,77.68829
2018-05-12 07:50:00,863033069630348925,0.0,10.94355,11.06048,14.25228,11.27062,11.30868,45.00114,54.30382,10.31212,30.08051,98.386
2018-05-12 07:51:00,359043379931766460,1.0,14.95869,10.93997,4.96616,14.60601,10.96877,70.16747,67.02974,83.62921,67.05137,57.03471
2018-05-12 07:52:00,3590433799317661321,1.0,9.18558,13.8203,10.87868,15.42121,14.0152,54.99672,33.54953,96.91669,71.64399,41.38456
2018-05-12 07:53:00,3590433799317661966,0.0,14.44927,13.86603,13.2556,7.65778,14.17648,61.16304,50.64866,99.86216,29.83314,55.55061
2018-05-12 07:54:00,8630330696303481925,1.0,9.20899,14.05808,9.48803,9.71848,15.64288,35.06697,50.0613,68.04132,73.73575,80.22351
2018-05-12 07:55:00,3590433799317661487,0.0,12.85489,12.32188,14.15625,10.8973,12.29524,65.27693,61.31788,29.91111,11.83527,72.22937
2018-05-12 07:56:00,3590433799317661537,1.0,11.46183,13.09828,6.25324,11.35922,11.54893,57.3624,43.21973,8.27338,8.99995,13.94031
2018-05-12 07:57:00,3590433799317661834,1.0,10.96163,12.26208,6.09366,9.39221,13.23485,65.10524,53.79906,1.60078,47.38146,91.52308
2018-05-12 07:58:00,8630330696303482253,1.0,10.43407,11.83699,9.03767,13.24392,12.77342,55.40047,61.41712,23.36403,74.22094,48.08796
2018-05-12 07:59:00,359043379931766015,1.0,9.48661,16.41459,8.00126,11.88247,11.50175,63.20643,72.99373,58.08698,81.08855,79.32568
2018-05-12 08:00:00,359043379931766411,1.0,10.05888,16.56065,6.82142,12.27772,12.33324,70.98869,44.9458,29.8398,4.52725,73.8827
2018-05-12 08:01:00,8630330696303481321,0.0,10.832,12.36227,10.1552,13.40694,12.3104,46.35469,59.79331,86.57257,98.16695,81.61065
2018-05-12 08:02:00,8630330696303481727,1.0,6.60934,12.89275,11.0018,14.85202,12.80025,58.62412,55.47739,53.50819,68.05023,62.69772
2018-05-12 08:03:00,863033069630348909,0.0,10.5151,13.26009,14.90916,9.30727,13.31833,30.97154,57.9117,50.75773,36.3314,30.30871
2018-05-12 08:04:00,359043379931766049,0.0,10.875,10.39679,15.81632,8.8742,14.71977,63.66225,78.49854,50.95956,57.86549,73.24076
2018-05-12 08:05:00,8630330696303482212,1.0,10.49854,9.85387,5.61483,7.47608,7.79515,86.88918,60.17654,29.57471,53.81074,65.15921
2018-05-12 08:06:00,359043379931766536,1.0,8.25916,12.997,11.10035,12.96567,14.42422,59.40326,68.11927,54.51841,5.3307,46.03051
2018-05-12 08:07:00,3590433799317661099,0.0,8.43833,13.26391,10.67766,15.50046,13.40354,52.53725,44.20941,74.19128,30.20837,76.83472
2018-05-12 08:08:00,3590433799317662048,0.0,7.96136,11.88441,13.64205,10.63312,12.32506,51.97072,57.92134,77.0513,82.81878,97.18057
2018-05-12 08:09:00,8630330696303482261,1.0,8.99744,12.83392,7.16267,11.463,9.10767,63.59854,70.36468,43.2408,8.26239,28.2156
2018-05-12 08:10:00,8630330696303481511,0.0,11.25911,11.54321,11.54551,11.00592,12.63719,60.77728,58.30417,25.02683,69.75859,88.57101
2018-05-12 08:11:00,863033069630348677,0.0,6.07691,12.20251,12.15106,8.89331,15.118,56.31384,59.75472,28.2723,85.87211,49.02345
2018-05-12 08:12:00,863033069630348396,0.0,11.30224,11.25403,14.30588,10.84674,13.19524,49.94623,80.11841,46.74929,16.10487,92.1689
2018-05-12 08:13:00,359043379931766528,1.0,9.15493,18.47128,8.00337,14.14681,13.72879,41.32469,56.8632,42.00183,51.02538,84.25882
2018-05-12 08:14:00,3590433799317661172,0.0,12.16017,12.97284,9.70849,9.99189,12.18717,48.08654,70.77404,60.94313,78.79607,17.50194
2018-05-12 08:15:00,3590433799317662048,0.0,6.87534,12.69251,12.28977,9.01211,13.61625,60.8376,58.79999,98.25387,98.40664,58.61196
2018-05-12 08:16:00,863033069630348594,1.0,11.31975,6.1843,13.02164,12.65707,13.77055,58.802,54.38394,1.50448,53.46005,13.23169
2018-05-12 08:17:00,863033069630348321,1.0,9.21575,11.96963,13.41422,10.4578,10.98415,40.35552,58.07414,70.10218,20.5935,63.35562
2018-05-12 08:18:00,3590433799317662063,0.0,12.7262,13.09508,13.69928,7.02567,13.37029,62.98719,46.84431,83.40004,9.85839,16.38266
2018-05-12 08:19:00,3590433799317662329,1.0,12.65927,12.92997,11.80406,9.33277,11.7021,48.64989,70.34248,56.18354,72.96358,21.09373
2018-05-12 08:20:00,8630330696303481412,1.0,14.23121,11.03018,4.76499,16.0086,10.64527,43.72552,52.03443,16.38418,46.66088,76.35919
2018-05-12 08:21:00,8630330696303482386,1.0,11.51512,11.70981,10.77706,11.26548,12.30678,67.79683,41.07461,54.6558,64.64331,62.83097
2018-05-12 08:22:00,863033069630348628,0.0,11.82611,14.03365,11.75069,7.7713,12.8266,33.85097,53.11018,34.56864,68.75015,1.96646
2018-05-12 08:23:00,3590433799317661933,1.0,13.63766,11.84367,6.74197,11.28945,13.827,36.46579,57.13768,48.4063,65.01905,91.72016
2018-05-12 08:24:00,3590433799317661719,1.0,11.13646,7.55484,10.10799,13.6547,11.25545,41.77851,51.15601,42.38952,47.24207,61.09184
2018-05-12 08:25:00,8630330696303482261,1.0,13.72093,7.17813,7.36157,14.14063,13.79654,53.1044,64.35925,80.95823,73.65164,74.91635
2018-05-12 08:26:00,8630330696303481636,1.0,13.00338,10.11349,9.9342,11.14384,11.57041,53.58424,73.83346,85.75843,20.51684,27.17194
2018-05-12 08:27:00,863033069630348487,0.0,7.8496,13.89653,10.08951,7.56577,11.91985,51.81584,59.13143,39.0417,74.09123,33.88584
2018-05-12 08:28:00,8630330696303481479,1.0,11.37228,8.88197,7.31042,13.23977,14.61046,77.10427,60.50088,58.98776,41.90903,98.50933
2018-05-12 08:29:00,8630330696303481743,0.0,11.39203,11.8809,15.03524,8.63858,13.89907,61.7488,49.30933,24.94777,25.06073,32.45718
2018-05-12 08:30:00,863033069630348552,0.0,10.89545,11.60678,14.62292,9.03615,14.26623,47.15845,55.5761,32.55642,87.18591,92.49766
2018-05-12 08:31:00,863033069630348065,0.0,8.35174,12.35187,11.66152,8.6102,13.22069,36.77127,26.74577,54.23059,46.41927,92.87186
2018-05-12 08:32:00,359043379931766833,0.0,13.32111,12.93115,9.6878,9.12445,13.50148,59.56844,70.91999,26.17488,85.00914,89.37198
