ts	imei	mwra	p.android.chrome	p.system	p.android.externalstorage	p.android.packageinstaller	p.android.documentsui	p.android.gm	p.android.settings	p.inputmethod.latin	p.notifier	p.katana	p.dogalize	p.android.defcontainer	p.google	p.android.gms	p.olauncher	p.android.vending	p.browser.provider	p.process.gapps	p.gms.persistent	p.simulator
2018-05-11 12:33:00	3590433799317661966	0.00000	9.77897	11.40799	14.67076	12.79023	10.57662	11.07321	8.51939	54.02137	0.00326	54.89120	20.75996	0.77385	28.27402	2.68287	41.46048	60.15367	53.23493	64.29505	46.69636	1.59157
2018-05-11 12:34:00	359043379931766825	0.00000	10.83744	12.86409	12.16609	10.44974	11.48151	10.62432	10.95985	45.60104	0.01387	45.65754	47.52779	35.33998	10.51685	30.79023	79.34713	66.19591	0.19458	64.30205	39.76060	27.67065
2018-05-11 12:35:00	863033069630348057	0.00000	7.05107	8.88479	11.26814	15.22757	6.69202	10.22104	11.51274	56.09426	0.00029	54.05770	47.36058	60.20600	13.99416	34.89724	51.30432	51.52418	24.36099	59.82541	18.50822	30.80446
2018-05-11 12:36:00	8630330696303482147	0.00000	9.10441	8.56209	11.31262	12.32136	9.76804	11.87312	13.16405	63.23370	0.00023	56.51887	52.44426	27.60634	96.01993	21.33668	73.26122	30.12124	87.26416	73.44004	22.71563	71.08329
2018-05-11 12:37:00	8630330696303482352	0.00000	9.00551	12.34797	14.14948	13.64862	8.06861	7.39327	9.88921	87.23375	0.00829	69.69512	55.89148	51.54093	26.70542	93.07338	27.66003	47.63789	22.84632	33.82354	12.97011	88.59835
2018-05-11 12:38:00	863033069630348313	0.00000	11.54584	8.37417	12.41710	13.88354	7.61425	10.40084	13.58177	47.48499	0.00021	66.32999	35.44274	32.48306	39.36492	59.99890	80.73098	44.54902	49.56189	29.83952	82.66502	38.09372
2018-05-11 12:39:00	863033069630348768	0.00000	11.11964	6.92728	13.28065	15.41733	7.15168	11.62063	13.04186	40.59279	0.00010	78.31368	51.12657	17.65543	48.88863	58.53192	23.87235	67.24463	22.21909	98.24704	44.71210	20.35348
2018-05-11 12:40:00	3590433799317661412	0.00000	10.61588	11.46261	5.50610	4.96405	8.61906	10.35808	14.41191	56.66537	0.00348	28.44718	60.23950	63.12884	9.51043	22.39248	87.43012	44.16086	36.84605	49.24564	43.44831	99.14742
2018-05-11 12:41:00	359043379931766213	1.00000	10.02943	14.22023	13.82940	13.44739	9.53140	11.17452	10.86845	53.28642	0.05370	42.92725	33.48862	73.54685	86.88072	38.85791	4.35344	92.07079	89.86189	85.68353	46.72066	0.18210
2018-05-11 12:42:00	863033069630348438	0.00000	9.02390	9.90570	12.02044	11.02109	10.10634	15.33248	14.15697	62.54019	0.00077	66.46600	46.32739	28.80852	33.89635	32.62678	47.72712	8.95584	23.84754	54.95812	3.38657	83.80490
2018-05-11 12:43:00	8630330696303482410	0.00000	9.21811	16.44904	12.91136	12.54960	10.95984	11.96617	8.43700	42.04736	0.49857	40.25504	16.67862	84.14480	61.55869	50.93300	55.79498	35.62349	35.48586	24.73158	50.40498	35.54638
2018-05-11 12:44:00	3590433799317661412	0.00000	11.07814	11.12381	12.38098	14.02804	8.65675	8.55535	8.62747	48.78599	0.00250	83.33059	49.46207	86.68704	34.49263	37.30332	21.43989	90.19820	7.64271	39.31583	7.05170	85.64356
2018-05-11 12:45:00	863033069630348255	1.00000	10.49135	10.94636	16.34953	12.44291	12.84871	8.68991	9.98349	61.69378	0.00209	65.27854	26.21791	98.71057	21.48545	77.92021	26.39630	2.51133	8.29128	36.39129	95.83829	77.27251
2018-05-11 12:46:00	3590433799317661867	1.00000	14.24215	8.51356	8.71401	9.31525	8.95239	9.03336	12.24050	53.57909	0.00023	73.62550	68.46096	60.26255	7.31301	60.25344	2.93061	66.96598	84.68573	49.55747	79.52525	13.87600
2018-05-11 12:47:00	359043379931766254	0.00000	10.68843	12.92187	12.52573	12.16048	9.56119	8.25927	9.95415	22.28745	0.01471	57.32153	54.98075	16.54888	95.03060	42.31413	76.57426	14.77937	62.79781	19.32232	59.24015	15.15295
2018-05-11 12:48:00	863033069630348834	1.00000	11.81263	12.05725	14.05863	6.10595	13.54037	9.60431	15.40435	46.39604	0.00624	52.23568	47.27284	9.56025	92.63044	16.07944	69.71553	25.72999	9.64872	45.16416	15.81396	68.79436
2018-05-11 12:49:00	863033069630348776	0.00000	14.16166	6.36723	9.68709	10.34893	8.93530	9.07788	11.71827	66.04896	0.00010	41.03101	44.91980	96.21080	82.63658	30.98679	3.14569	26.66758	17.62674	99.52289	98.97656	28.81944
2018-05-11 12:50:00	359043379931766627	1.00000	12.45428	13.64944	11.99228	11.39461	9.21191	8.50825	8.48308	57.95321	0.03040	51.70510	27.71091	88.09527	13.94790	82.70462	72.85156	20.24771	14.37321	44.09836	43.23196	74.21282
2018-05-11 12:51:00	8630330696303481818	1.00000	8.46540	9.50041	13.22225	10.97183	10.53144	10.87200	9.54513	58.20100	0.00053	54.25377	43.42672	94.50436	47.79672	85.90457	61.96349	49.16455	71.32505	86.62443	48.18401	10.09535
2018-05-11 12:52:00	863033069630348420	0.00000	8.06819	11.48980	14.60502	11.93853	6.79810	6.50413	8.81788	49.03742	0.00358	48.48272	51.92979	67.46701	31.03320	35.96123	27.53733	27.77755	99.37086	14.18887	57.65441	20.65121
2018-05-11 12:53:00	3590433799317661156	1.00000	11.12262	11.89706	13.17022	9.23741	13.21655	7.09035	9.63623	51.18315	0.00529	46.09715	50.57947	77.88324	98.86322	45.60037	34.46162	90.86155	15.14022	88.29515	22.26287	46.71018
2018-05-11 12:54:00	863033069630348446	1.00000	12.92690	10.19225	12.27153	5.51298	12.71883	10.74720	16.47824	42.78244	0.00100	37.82659	49.81766	55.21920	17.40502	8.23611	23.64330	57.63723	14.40063	27.18921	87.39709	76.41238
2018-05-11 12:55:00	3590433799317662154	1.00000	11.25948	12.38596	10.45862	8.24630	11.42365	8.66768	10.79380	55.98267	0.00863	63.23819	26.55046	33.71085	12.89906	46.92919	64.39031	29.42929	94.91140	8.34463	36.21126	38.80492
2018-05-11 12:56:00	8630330696303481099	1.00000	9.35391	8.59436	9.35593	6.14685	8.69797	9.47128	10.72716	71.36941	0.00026	43.34547	47.64921	60.90644	17.54687	40.79485	35.14993	27.24615	96.71440	6.61815	72.26805	54.94323
2018-05-11 12:57:00	8630330696303482154	0.00000	10.73794	6.93567	10.80502	14.27147	8.15489	12.65109	15.58169	70.19146	0.00010	70.63109	51.55898	90.02769	42.69301	95.93512	44.75091	2.87483	11.54365	49.30589	22.76842	91.83411
2018-05-11 12:58:00	863033069630348404	1.00000	11.48109	11.33815	8.94717	8.97683	11.54396	9.06460	14.62992	54.71235	0.00311	52.05349	55.28391	27.15043	2.71034	6.76199	68.02311	67.98484	54.71487	49.75118	69.37128	2.33865
2018-05-11 12:59:00	8630330696303481990	1.00000	12.57871	10.82877	7.45858	8.50169	9.54581	7.61655	11.25953	42.31717	0.00187	41.77091	52.26407	99.06729	3.70020	73.35968	81.24432	28.84066	84.32831	86.07429	40.01545	47.58914
2018-05-11 13:00:00	3590433799317662212	1.00000	9.08219	14.26651	12.27398	8.67586	10.32800	9.43614	11.50206	58.79263	0.05626	51.81567	41.02142	83.09149	42.71979	2.38974	43.07999	55.75429	13.67110	12.79835	43.26375	66.75025
2018-05-11 13:01:00	8630330696303481008	0.00000	9.94688	7.45139	12.28810	10.31059	9.58660	10.66239	11.16048	59.00475	0.00011	43.85028	45.82130	33.66807	49.08967	7.72776	23.62685	93.68731	32.59965	82.95446	16.47077	80.72745
2018-05-11 13:02:00	8630330696303482006	0.00000	14.33415	7.80550	6.57594	5.63471	8.96316	8.63426	12.51709	41.88294	0.00015	77.64379	44.10830	12.77884	62.29078	55.81420	84.28371	71.84372	68.83789	76.90307	15.52973	63.57181
2018-05-11 13:03:00	8630330696303481958	0.00000	6.41766	8.47410	12.94470	15.38685	6.91255	11.58055	12.67935	39.39190	0.00024	56.19194	45.20705	66.16360	94.89445	54.63975	76.33617	15.67861	47.51349	51.52352	61.59722	71.46670
2018-05-11 13:04:00	3590433799317661248	0.00000	13.44467	13.33616	13.77154	9.61033	8.94714	5.51345	7.31537	53.18296	0.02224	21.14352	85.60894	41.19493	39.34368	48.62415	37.59699	84.84478	92.24122	73.29259	57.43892	58.89657
2018-05-11 13:05:00	8630330696303481909	0.00000	8.49636	12.36534	13.31780	13.91277	8.41996	9.01185	7.67731	61.73367	0.00846	28.24634	55.92959	36.76890	28.56420	27.79667	94.41392	57.98865	91.30295	98.80948	21.77560	91.22825
2018-05-11 13:06:00	3590433799317662022	1.00000	9.60269	11.10893	16.50203	12.67648	9.89682	12.67948	10.65270	59.40350	0.00245	52.37193	55.27640	36.26385	78.39363	23.00739	25.76048	18.93572	97.20197	8.09178	2.54637	27.43893
2018-05-11 13:07:00	359043379931766601	0.00000	10.36299	15.70956	13.38694	12.94826	8.49008	10.31989	12.75741	47.65693	0.23804	49.93453	53.11487	27.99710	69.62081	59.69327	38.09100	56.20057	2.05597	12.22822	98.03507	61.72025
2018-05-11 13:08:00	8630330696303481230	0.00000	11.72104	14.02507	12.13375	11.43903	9.47950	8.45454	10.07275	35.17980	0.04421	42.27653	33.94821	95.63881	88.59096	60.80142	82.85286	74.11043	49.71712	26.19888	55.05249	47.74569
2018-05-11 13:09:00	8630330696303482444	1.00000	7.87563	14.74897	13.68920	5.90673	12.32764	8.09561	15.17019	73.03388	0.09110	47.00289	57.31039	42.85919	87.45235	1.73332	12.97667	13.31741	86.28029	28.91002	75.42424	53.00766
2018-05-11 13:10:00	3590433799317661297	1.00000	9.90015	13.25364	15.25970	11.05779	9.96331	7.21772	11.89599	63.59028	0.02045	61.56998	25.88026	88.69144	79.58178	91.86971	20.68740	30.98306	67.76581	8.54446	82.46094	5.35834
2018-05-11 13:11:00	863033069630348594	1.00000	7.38425	9.63621	15.26399	12.29754	8.24311	14.72840	14.03883	64.18821	0.00060	73.36449	70.80725	31.99814	63.93846	1.85640	8.36329	22.54979	22.02302	53.84881	1.03655	68.59736
2018-05-11 13:12:00	3590433799317662329	1.00000	9.77756	11.57299	11.30363	3.32940	14.11288	8.39364	15.11434	42.67901	0.00386	31.23874	53.41427	93.60866	20.04686	42.94299	95.31189	36.91779	73.19000	19.33398	68.10469	87.49465
2018-05-11 13:13:00	8630330696303481636	1.00000	9.67681	13.37617	13.97938	10.04044	11.60979	8.69615	12.32770	45.80827	0.02314	46.21128	39.94133	39.66427	96.77376	85.99617	83.44419	55.55765	26.26646	32.04369	14.66437	3.54248
2018-05-11 13:14:00	359043379931766601	1.00000	14.08690	5.17515	9.86506	9.04739	9.52654	10.13254	13.16189	34.45295	0.00004	49.09356	62.80331	9.56383	8.33813	53.73489	73.25250	17.53089	57.34524	93.90393	53.18483	71.41637
2018-05-11 13:15:00	863033069630348099	1.00000	3.85479	16.81742	11.40464	11.24818	10.48799	7.73098	12.57991	60.54481	0.72061	55.34038	51.47300	51.18496	61.12455	37.81200	37.30636	86.87333	4.24371	73.75064	33.14116	81.27792
2018-05-11 13:16:00	8630330696303481164	1.00000	14.59659	10.06589	8.22578	11.98989	7.62096	8.84898	15.79059	60.62240	0.00089	43.10447	45.17278	95.65495	78.26777	90.60644	67.62691	75.74273	53.06792	81.68547	72.22314	14.28499
2018-05-11 13:17:00	8630330696303481743	1.00000	12.95247	9.16631	5.61323	7.56433	6.10135	8.85300	14.32646	44.17040	0.00039	37.22016	67.04709	38.17346	37.17989	49.51282	17.79301	64.97501	20.00903	40.24622	53.04868	90.98416
2018-05-11 13:18:00	8630330696303481826	1.00000	9.36751	11.13447	12.53700	13.28383	9.88156	12.39313	13.73604	77.80505	0.00251	60.09166	67.29649	56.55398	84.33634	6.04020	34.51901	52.98728	55.36758	97.28034	5.23446	75.35584
2018-05-11 13:19:00	8630330696303482287	0.00000	9.61513	10.41355	12.82153	12.85138	7.24477	6.11632	9.39983	63.75296	0.00125	46.53295	47.44514	78.78949	49.55594	98.72502	57.89265	26.32547	27.74835	35.95217	41.75786	25.14136
2018-05-11 13:20:00	8630330696303482303	0.00000	9.67470	12.58109	11.62244	11.67730	7.82034	6.16479	9.34070	61.69698	0.01049	35.02002	40.20803	6.12789	43.92830	23.85387	89.92289	65.04632	33.63724	0.30677	15.55655	13.25320
2018-05-11 13:21:00	3590433799317661347	1.00000	14.82762	11.31320	7.52809	8.84032	9.97379	7.72019	12.64913	59.19142	0.00299	34.14540	48.15173	89.65589	64.33378	86.42733	48.35072	54.97370	54.42045	30.26632	57.29813	59.54336
2018-05-11 13:22:00	8630330696303481909	1.00000	7.51803	15.09765	11.56504	9.82340	13.24938	6.75270	11.82316	36.53432	0.12909	40.41783	66.16826	6.91052	76.39366	6.31434	43.73423	42.41548	8.05166	21.48314	32.73495	38.58500
2018-05-11 13:23:00	3590433799317662410	1.00000	13.75424	6.98184	12.28025	11.24357	11.13866	7.96250	9.08380	41.91599	0.00008	42.09222	49.04690	17.68870	87.57462	71.54247	91.82924	40.41039	33.37209	8.07635	66.56333	64.84495
2018-05-11 13:24:00	8630330696303482022	1.00000	8.40509	12.53978	12.31551	9.02847	16.19617	9.99185	10.73854	39.98712	0.01005	45.44340	47.29539	85.53203	34.69927	66.34198	15.13348	55.73917	86.86850	50.40621	83.75148	32.10985
2018-05-11 13:25:00	8630330696303481065	0.00000	9.43751	15.48015	12.33066	11.79442	9.81611	10.69658	9.55898	72.98618	0.18924	71.87974	62.42742	27.84642	69.48378	1.42369	10.73981	95.34945	15.78882	77.86214	17.43127	7.04794
2018-05-11 13:26:00	359043379931766171	1.00000	14.30844	9.26214	10.07672	9.38918	10.36211	9.26448	12.58949	62.17860	0.00045	47.20443	40.90619	20.68450	75.17527	98.38260	50.13929	54.96557	14.20130	77.49621	7.89947	77.56582
2018-05-11 13:27:00	8630330696303481172	0.00000	9.29029	8.36624	16.79509	13.94379	8.48639	9.68265	12.11144	48.02037	0.00018	49.10011	58.88886	86.22055	52.03849	35.44528	48.02119	67.09786	4.00306	79.71149	3.97903	62.81378
2018-05-11 13:28:00	8630330696303481776	1.00000	8.53158	11.35565	10.08659	11.53268	13.06636	9.73637	7.36382	44.45748	0.00312	47.61847	56.49278	83.15445	34.90460	57.85986	37.84482	6.63817	42.05618	15.93337	78.35079	75.98471
2018-05-11 13:29:00	863033069630348693	1.00000	10.19200	8.02056	11.78611	10.73919	12.20286	13.57155	9.94799	38.31495	0.00015	36.84112	38.50946	94.42766	12.37025	42.60998	62.64693	67.65546	32.23373	72.70038	3.16895	27.51598
2018-05-11 13:30:00	8630330696303481131	1.00000	12.66947	9.86569	13.21395	9.94894	13.42694	10.61661	11.65562	50.58652	0.00073	48.37469	71.62630	43.17595	0.32850	58.44548	77.26903	34.11492	80.87022	25.18142	25.98981	18.93775
2018-05-11 13:31:00	863033069630348305	1.00000	9.11952	11.45264	12.56680	8.60182	13.16776	10.78374	12.34137	46.73162	0.00342	34.30650	39.87282	76.05512	67.48629	59.37727	83.72394	48.18975	45.16885	61.04729	44.15227	67.06930
2018-05-11 13:32:00	863033069630348701	1.00000	10.91526	11.52150	15.55165	10.39000	10.40200	14.84295	13.25481	65.36454	0.00368	51.93850	36.98120	52.88724	52.91511	45.69075	73.59056	80.37827	54.33689	87.85727	95.33972	10.86138
2018-05-11 13:33:00	3590433799317661024	1.00000	9.66575	9.80934	15.32462	9.77797	11.78545	6.95498	8.63365	61.28736	0.00070	42.85975	43.64392	92.58010	58.39132	32.74577	1.82527	62.84851	34.89965	41.66668	98.27594	2.50860
2018-05-11 13:34:00	359043379931766189	0.00000	12.56548	10.04059	8.78408	11.43164	12.26355	8.43446	8.58115	59.13918	0.00091	41.38624	45.29777	23.59837	30.04150	65.69176	96.07398	92.88224	32.89927	75.50812	40.94344	84.91463
2018-05-11 13:35:00	8630330696303481511	1.00000	9.53605	11.53021	7.16703	6.04385	7.76877	10.24283	13.68007	65.25633	0.00369	62.41879	39.43927	12.79605	5.63481	85.15644	32.55389	6.48580	52.27643	19.09422	71.75023	13.69738
2018-05-11 13:36:00	359043379931766734	1.00000	12.05178	8.71556	8.44660	9.24614	8.59155	8.80941	12.16987	68.27442	0.00028	49.09530	64.09538	2.55832	66.48229	17.93867	7.58476	42.59977	24.22090	76.13258	74.83866	7.66724
2018-05-11 13:37:00	3590433799317661123	1.00000	12.14549	6.00337	10.12847	11.61135	8.37644	9.23096	11.48089	71.83018	0.00005	58.52307	45.10016	21.71908	76.38819	51.92169	95.54718	89.07314	31.62721	0.43737	44.66604	12.18793
2018-05-11 13:38:00	3590433799317661875	0.00000	9.34677	8.58110	12.69119	8.89243	12.48201	8.81942	8.90089	82.54671	0.00022	60.21073	52.97391	30.54689	81.12489	15.75687	27.32845	91.29720	25.34519	0.43092	51.52076	13.47721
2018-05-11 13:39:00	3590433799317661248	0.00000	11.87785	4.45466	9.98671	17.09794	4.49481	10.22188	11.72898	26.95254	0.00007	32.03052	46.99031	6.24973	8.57887	6.95952	40.65956	83.11252	46.44400	1.99125	8.59189	48.29806
2018-05-11 13:40:00	3590433799317661271	1.00000	7.75038	14.91987	13.04956	13.63698	10.20969	12.35302	11.69429	61.20901	0.10807	56.29443	43.44812	37.12496	44.59456	19.87755	80.75908	16.13496	63.83701	96.85319	56.83463	7.07265
2018-05-11 13:41:00	863033069630348677	1.00000	11.15075	12.26012	14.84701	8.23244	13.37281	9.25094	14.66130	52.91918	0.00760	53.56442	56.88314	10.40176	21.35946	29.30875	56.49714	47.53600	12.35210	34.96743	71.80379	25.02451
2018-05-11 13:42:00	3590433799317661651	0.00000	9.13252	11.66486	14.01545	16.49172	9.11683	12.20527	7.29827	60.40197	0.00421	43.00750	67.03194	64.57708	17.33624	33.58148	47.63152	82.22678	33.99841	53.67588	96.42917	15.84503
2018-05-11 13:43:00	3590433799317661511	1.00000	8.11209	15.76335	12.35991	7.67453	11.38915	4.94911	13.16009	48.38089	0.25119	42.97569	51.82983	47.38621	86.65270	73.64793	37.23230	15.58011	56.32568	92.83986	54.95777	29.12402
2018-05-11 13:44:00	3590433799317661859	0.00000	10.99222	9.95201	12.03536	13.03238	8.56511	14.55996	16.02882	46.44521	0.00078	59.37548	39.02956	15.30389	67.88629	97.18297	91.17011	42.58713	52.87974	22.15947	12.78797	79.70875
2018-05-11 13:45:00	8630330696303482378	1.00000	11.64263	11.46157	16.39544	11.30105	12.93773	10.87784	13.03047	43.79840	0.00345	49.30107	63.43926	37.59804	65.15236	59.25121	43.66231	55.50774	68.49405	15.32566	93.64757	36.65025
2018-05-11 13:46:00	8630330696303482493	0.00000	8.75648	10.52999	12.70640	12.21483	9.50339	14.34096	17.34151	59.75497	0.00140	26.08624	61.08897	17.92280	9.59478	80.98902	54.30461	24.95354	91.08644	35.78565	15.17780	17.96882
2018-05-11 13:47:00	863033069630348438	0.00000	6.33998	16.45774	8.93957	11.10210	14.68491	9.13590	10.12269	58.18629	0.50293	52.38493	56.56788	83.59711	20.67421	46.22704	28.74759	65.83001	99.69409	86.33744	29.30327	6.98846
2018-05-11 13:48:00	8630330696303481222	1.00000	10.66067	5.19871	12.97133	10.53038	13.26636	10.96727	11.12654	51.04413	0.00005	49.24451	56.20049	92.48751	60.13134	3.13343	53.52311	76.40500	77.06276	98.25112	69.32278	63.24133
2018-05-11 13:49:00	8630330696303482006	1.00000	11.65187	7.32686	12.18927	15.27723	8.95929	10.52828	10.68377	37.37642	0.00010	48.82043	40.68929	67.81475	17.26048	93.81248	68.83452	62.55456	53.71241	97.89266	1.37093	83.10983
2018-05-11 13:50:00	3590433799317661339	1.00000	9.97995	10.31724	14.70251	7.73430	14.12160	11.99342	14.10641	72.51785	0.00113	47.29508	74.38557	53.70115	48.61895	53.75104	78.65346	32.87957	39.66748	87.05438	0.89508	65.50182
2018-05-11 13:51:00	359043379931766544	1.00000	6.85108	14.41907	11.48803	10.84518	11.93015	10.24700	14.11716	54.11107	0.06553	56.25316	50.41237	2.04909	34.22731	80.13245	81.72937	56.17745	6.10924	94.64337	85.22212	13.16727
2018-05-11 13:52:00	359043379931766338	1.00000	8.85138	11.60490	9.32037	6.99294	9.92097	9.83558	10.16029	56.92285	0.00398	36.26169	46.40065	15.24847	63.88760	10.44804	89.92290	81.32086	71.11451	83.44830	44.56541	85.78584
2018-05-11 13:53:00	359043379931766221	1.00000	9.80848	15.15153	14.24758	9.60654	9.48290	5.03588	11.31109	61.56784	0.13626	41.36168	35.70605	72.89493	16.11004	12.88228	88.20823	37.63375	99.52729	31.02255	40.17018	62.88597
2018-05-11 13:54:00	3590433799317661503	1.00000	13.36497	10.33476	8.80408	5.57432	11.42570	8.55781	8.07985	50.34845	0.00114	41.66672	57.79537	92.53756	68.96358	7.59755	32.50355	95.13332	31.58316	30.98048	36.15272	95.60677
2018-05-11 13:55:00	8630330696303481297	0.00000	9.75658	12.51628	14.58631	14.25383	15.55603	12.22274	12.31206	36.65326	0.00979	39.18720	47.37490	25.89709	35.11141	75.22473	95.37190	8.01417	41.91166	71.07393	86.35912	32.44294
2018-05-11 13:56:00	3590433799317661735	1.00000	7.79694	11.32948	11.03439	6.87616	14.31419	8.67689	13.44140	45.81018	0.00301	56.91322	31.37677	53.93452	78.41617	64.23434	35.87000	61.11642	48.44344	84.60867	98.87139	63.47713
2018-05-11 13:57:00	3590433799317662204	1.00000	7.43434	16.13286	13.82014	9.28507	8.74072	7.35698	12.84566	47.85954	0.36348	54.79990	49.49835	3.97567	24.70958	25.14392	6.69711	37.97788	59.12041	64.56494	94.74480	72.27508
2018-05-11 13:58:00	359043379931766304	0.00000	9.94135	6.96900	10.56156	13.28252	5.93859	11.73013	13.91225	75.02751	0.00007	38.74544	45.54492	91.03375	66.25074	97.52006	86.41131	54.93059	52.58454	92.33360	87.13107	70.66678
2018-05-11 13:59:00	8630330696303481719	0.00000	12.63779	8.64279	13.40807	13.85485	9.84941	16.39368	12.75804	47.11122	0.00026	49.26304	75.66574	42.30220	1.93174	39.43090	27.65193	84.14104	11.38902	91.89521	88.52515	70.34506
2018-05-11 14:00:00	863033069630348479	1.00000	13.72341	10.27913	17.16130	7.86571	10.79400	6.54813	11.77271	78.45578	0.00110	57.18861	71.19110	19.15167	42.00764	13.83165	23.03518	20.39326	13.40161	71.32736	60.27877	70.05353
2018-05-11 14:01:00	863033069630348602	1.00000	12.65466	9.61498	9.55457	9.99712	11.73954	7.22000	8.75050	0.00000	0.00055	35.12185	65.16757	71.30181	66.02921	16.23067	83.79385	36.44571	34.51773	35.06101	56.70183	63.97969
2018-05-11 14:02:00	359043379931766429	0.00000	13.27564	7.58635	11.89769	14.78909	7.76262	9.62831	12.98391	42.90170	0.00013	63.25560	36.10083	54.10497	24.01007	65.98352	55.79023	74.59877	32.91237	76.32087	99.96339	29.99435
2018-05-11 14:03:00	8630330696303481941	1.00000	12.05478	10.54407	17.23223	8.44607	11.63996	9.46817	16.50364	67.30660	0.00139	62.20848	73.18225	21.59889	10.94342	46.30817	62.65694	27.00436	82.54457	27.27443	34.37550	82.18064
2018-05-11 14:04:00	863033069630348701	0.00000	9.74229	10.40643	12.88381	12.40169	10.64865	12.01651	10.59453	48.47878	0.00121	38.46049	62.33040	36.16215	24.54028	11.69827	22.42659	6.58942	43.91651	37.07277	3.10599	15.55348
2018-05-11 14:05:00	8630330696303481107	1.00000	10.71529	10.94475	13.08893	9.06723	12.38900	10.08480	10.21176	75.63271	0.00209	50.56608	68.74229	0.15913	97.80049	64.63740	48.33156	20.57339	99.44013	63.77002	21.05393	31.17711
2018-05-11 14:06:00	8630330696303481917	0.00000	14.32087	9.22835	7.03198	9.75925	5.72670	8.36043	14.29476	63.98392	0.00038	57.25280	38.26447	31.30560	95.33094	21.49128	7.34680	2.81961	31.98119	96.31338	27.45767	58.75411
2018-05-11 14:07:00	359043379931766353	0.00000	8.52886	15.36404	12.68220	13.36301	9.60827	11.03296	12.26628	45.44467	0.16853	59.16214	56.50086	42.18912	22.60647	89.38114	5.62768	43.84823	51.63283	60.98996	43.53667	31.50685
2018-05-11 14:08:00	3590433799317662311	1.00000	6.94276	12.27220	11.79500	7.21999	12.15039	9.89945	12.61596	46.34171	0.00767	64.36739	57.04316	79.62953	44.81416	25.76839	31.81684	38.48984	35.19399	67.23131	75.36667	93.71735
2018-05-11 14:09:00	8630330696303481651	0.00000	8.98975	9.10076	11.85849	13.99754	7.91471	12.32686	12.56521	62.82486	0.00034	65.72360	59.28906	1.56673	65.04861	80.97572	36.69555	7.88634	21.76593	4.20060	0.61524	68.09901
2018-05-11 14:10:00	359043379931766031	0.00000	3.93793	15.86217	6.59590	11.69323	13.69335	6.50227	8.03033	55.77083	0.27728	34.68229	57.15973	91.87177	27.42842	56.23324	0.26092	47.91343	96.67667	28.06833	56.95699	37.72814
2018-05-11 14:11:00	863033069630348636	1.00000	9.90231	13.40425	11.03859	9.19718	13.34255	9.33294	14.85676	73.33236	0.02380	10.04505	39.88478	48.75999	14.46671	99.10282	18.46191	81.57818	51.61445	76.72581	37.86981	51.49190
2018-05-11 14:12:00	863033069630348115	1.00000	11.67933	10.37886	14.78864	7.48346	12.66174	9.05146	14.59234	75.20889	0.00121	58.44804	53.39833	37.98904	34.49609	76.97900	93.82077	31.60510	27.93338	45.33386	44.94505	39.40234
2018-05-11 14:13:00	863033069630348339	1.00000	11.64156	8.37714	14.92951	5.78792	12.32930	11.83955	17.83639	38.33447	0.00020	62.15898	72.22701	1.66840	55.11701	20.44237	24.59669	90.72164	60.75521	65.68371	31.47306	56.07532
2018-05-11 14:14:00	863033069630348339	0.00000	7.64537	12.76460	13.36616	14.13132	10.32709	13.84232	8.19113	60.14025	0.01258	55.99065	61.44306	54.58328	40.90718	54.18044	17.67784	9.08868	98.17211	65.52727	7.76525	71.96505
2018-05-11 14:15:00	3590433799317661701	1.00000	11.18948	10.71878	13.87441	11.35892	9.24961	6.51112	7.54284	24.58169	0.00171	45.61550	42.76968	11.21705	58.43923	81.43468	68.28025	40.21051	41.13917	90.07915	50.26111	50.61530
2018-05-11 14:16:00	863033069630348362	1.00000	12.40386	10.22103	9.34773	10.51159	9.23317	8.67533	13.27410	45.45691	0.00104	59.25235	55.04360	79.77137	45.49779	61.09479	3.81195	83.14261	84.12116	12.51346	32.11955	76.54586
2018-05-11 14:17:00	8630330696303481040	1.00000	12.84739	6.88694	9.57658	7.74603	9.61535	8.76582	10.27050	41.42896	0.00009	48.04957	55.01255	7.80098	33.24458	84.20352	60.39988	52.62626	4.82485	30.63347	76.21514	17.72439
2018-05-11 14:18:00	863033069630348115	0.00000	11.12543	7.48625	14.62617	13.40621	10.35204	10.82459	9.12488	57.14794	0.00009	40.59589	37.17649	39.65751	71.63593	61.35750	26.93441	0.89441	76.10615	98.83479	63.62292	17.13989
2018-05-11 14:19:00	8630330696303481321	0.00000	10.26665	8.02994	14.52907	11.95301	10.34509	7.44173	7.04559	58.47904	0.00016	48.69494	39.99673	41.32742	97.81867	6.35443	14.98348	17.12278	11.31946	41.67567	13.29829	59.16071
2018-05-11 14:20:00	863033069630348651	1.00000	10.09678	9.70007	9.40811	8.15728	6.71234	12.91391	16.22846	51.96447	0.00063	51.63603	41.15351	36.48274	68.02519	40.50910	29.88168	86.40476	6.08970	57.55203	99.31258	44.38314
2018-05-11 14:21:00	3590433799317662121	1.00000	14.51803	9.69387	6.15731	9.67345	6.78440	8.90803	15.01674	40.79758	0.00065	36.75402	46.33549	24.59414	49.36066	37.85979	28.61170	24.93349	51.87132	12.89630	1.13084	98.58539
2018-05-11 14:22:00	863033069630348594	1.00000	14.17428	8.76670	8.71813	10.33698	8.61768	8.15129	12.34528	50.98053	0.00031	45.13040	19.19762	19.69601	88.51545	18.30494	26.30268	23.29523	75.19359	97.35788	60.17742	34.18367
